timestamp,speed,peak,min,std,gyro,event
1774587355434,0.0,0.44336686,-0.25912884,0.13941906,0.10550188,NORMAL
1774587356456,0.0,3.1371436,-1.958815,0.9359422,0.36675978,NORMAL
1774588935108,0.0,0.34443492,-0.4304988,0.17987852,0.21002857,NORMAL
1774588936127,0.0,0.3351693,-0.49459285,0.16148244,0.27937418,NORMAL
1774588937153,0.0,7.65097,-0.46283168,2.3793952,0.8759311,HARSH_ACCELERATION
1774588938173,0.0,8.401009,-2.8492622,2.9907205,1.5842476,NORMAL
1774588939203,0.0,3.3687286,-8.937353,1.8667771,0.79945296,HARSH_BRAKING
1774588940222,0.0,6.688555,-2.0553074,2.8349316,1.1406488,NORMAL
1774588941236,0.0,0.33218127,-0.3124981,0.17092876,0.18944253,NORMAL
1774589228641,0.0,9.405495,-0.84493524,2.8142803,1.2020628,HARSH_ACCELERATION
1774589229643,0.0,6.919685,-5.905972,2.7552767,1.5875603,NORMAL
1774589230656,0.0,0.8063863,-0.6468033,0.2673207,0.43968818,NORMAL
1774591630547,0.0,9.403724,-5.48268,1.9070259,1.9826044,HARSH_ACCELERATION
1774591631544,0.0,6.209392,-4.664978,2.1722593,2.86812,NORMAL
1774591632575,0.0,3.5244508,-5.9880366,1.8592583,0.7477371,NORMAL
1774592508557,0.0,5.712759,-10.076368,3.267457,1.905549,HARSH_BRAKING
1774592509569,0.0,5.9925337,-2.8662026,2.6510735,1.5561059,NORMAL
1774592510579,0.0,0.32849428,-0.3464126,0.13798307,0.30283275,NORMAL
1774592937559,0.0,4.9737687,-1.1870443,1.7536943,1.1276757,NORMAL
1774592938576,0.0,5.315692,-6.0189266,2.4773126,1.3387678,UNSTABLE_RIDE
1774592939580,0.0,0.88787436,-0.85910076,0.33055288,0.26657176,NORMAL
1774592953373,0.0,8.401649,-3.539564,1.9467568,2.6893146,HARSH_ACCELERATION
1774592954366,0.0,10.738625,9.221692,3.0446744,9.01378,NORMAL
1774592970350,0.0,7.187497,-2.2408957,1.4948654,1.6051358,NORMAL
1774592977198,0.0,9.305,-1.9717875,2.7126846,3.343417,HARSH_ACCELERATION
1774592978216,0.0,9.151361,-0.6526276,3.2347736,2.8219001,NORMAL
1774595519487,0.0,0.29408142,-0.1130649,0.12702145,0.07408027,NORMAL
1774595520486,0.0,0.65997744,-1.2492756,0.35003278,0.3315181,NORMAL
1774595521494,0.0,0.5654901,-0.89548904,0.2962056,0.055655494,NORMAL
1774595522502,0.0,0.2928115,-0.11085205,0.09070807,0.023710528,NORMAL
1774595523505,0.0,0.23742026,-0.18974309,0.10140587,0.030604107,NORMAL
1774595524514,0.0,0.8254833,-3.5267477,0.6036436,0.2496471,NORMAL
1774595525539,0.7413613,1.2316815,-1.811505,0.67127484,0.41015005,NORMAL
1774595526548,0.7413613,1.2387325,-2.1498928,0.49582398,0.56287754,NORMAL
1774595527568,0.7413613,2.537548,-1.6715701,0.6607942,0.5948238,NORMAL
1774595528573,1.635335,2.1890159,-1.6666188,1.2100214,0.4001783,NORMAL
1774595529577,1.3654678,0.89914525,-1.3775088,0.36971936,0.28507388,NORMAL
1774595530595,2.132598,3.7834485,-1.4426244,0.68883824,0.74502194,NORMAL
1774595531607,4.5538735,1.6019217,-2.5058975,0.98640174,0.7464289,NORMAL
1774595532617,8.166039,2.074392,-1.9908167,0.9985741,0.3960399,NORMAL
1774595533635,11.14155,1.5628121,-1.2658598,0.8525081,0.29948622,NORMAL
1774595534647,13.507939,2.35706,-1.7567506,1.0665728,0.48071647,NORMAL
1774595535657,14.928697,1.8502136,-1.5834415,0.9787011,0.44547248,NORMAL
1774595536671,14.612352,2.2314796,-1.0627468,0.71900797,0.3945748,NORMAL
1774595537688,14.392733,1.5514419,-1.625301,0.74653053,0.37823913,NORMAL
1774595538697,12.723141,1.5324413,-2.2355847,1.297015,0.34738877,NORMAL
1774595539716,13.956368,3.1060042,-2.0446813,1.5712527,0.45188075,NORMAL
1774595540729,15.52102,1.560484,-2.7530098,1.4013608,0.45454633,NORMAL
1774595541729,17.333256,1.6255734,-1.7426034,1.1611353,0.40075332,NORMAL
1774595542761,18.749428,2.6859546,-2.1354868,1.1711695,0.5003555,NORMAL
1774595543770,20.494724,2.8119216,-3.1746278,1.3664243,0.6650131,NORMAL
1774595544792,22.291115,1.8802016,-3.127804,1.3377275,0.48151115,NORMAL
1774595545812,22.346615,2.1735618,-1.9505556,1.1982074,0.46413282,NORMAL
1774595546831,19.614674,4.679644,-3.8091965,1.4004879,0.53245115,NORMAL
1774595547833,15.830069,4.871583,-3.6771529,1.4350847,0.59331584,NORMAL
1774595548847,13.227614,1.3497152,-0.90190905,0.44174087,0.521866,NORMAL
1774595549853,12.4291935,0.99323326,-1.7730589,0.68782157,0.5951769,NORMAL
1774595550866,12.906321,1.2156988,-2.6884832,0.83431554,0.52267253,NORMAL
1774595551873,13.601837,4.192674,-3.4611073,1.3809322,0.5424585,NORMAL
1774595552876,14.49215,4.550513,-2.7566655,1.2185707,0.454141,NORMAL
1774595553892,16.983265,1.6539177,-1.9871806,1.3951939,0.52452004,NORMAL
1774595554915,20.092394,1.1197954,-0.8283551,0.82326114,0.37869382,NORMAL
1774595555950,21.617867,4.5504775,-2.4444287,1.7498363,0.5332218,NORMAL
1774595556973,20.662018,4.4930367,-2.6996748,2.3316436,0.58017457,UNSTABLE_RIDE
1774595557978,19.135202,2.3455164,-3.8113387,1.4785686,0.4187643,NORMAL
1774595558997,18.40749,2.6054606,-3.5948904,1.4961119,0.50519866,NORMAL
1774595560022,15.237774,2.4946125,-2.9995189,1.5948379,0.47869596,NORMAL
1774595561029,19.835098,2.4233484,-2.8195307,1.4816722,0.57736784,NORMAL
1774595562053,23.067171,1.9620457,-2.7811296,1.306356,0.40368038,NORMAL
1774595563078,26.90316,4.2475715,-2.0253572,1.5455644,0.3526991,NORMAL
1774595564107,27.823608,3.8186066,-1.228252,1.4492799,0.24574934,NORMAL
1774595565124,27.989628,3.50356,-1.5048248,1.4690385,0.36893344,NORMAL
1774595566145,29.273825,3.5942879,-1.9937992,2.0099635,0.6633753,NORMAL
1774595567163,32.089195,1.927183,-2.9495275,1.68844,0.5076667,NORMAL
1774595568193,34.633698,2.3073738,-3.171472,1.293547,0.49826285,NORMAL
1774595569205,37.872986,4.8405476,-4.7362795,1.6711643,0.81935626,NORMAL
1774595570228,41.37175,2.89591,-3.0659168,1.4180017,0.65095127,NORMAL
1774595571257,42.549477,4.6941094,-2.2572982,1.5515705,0.44668585,NORMAL
1774595572280,41.47052,4.6368318,-7.092924,1.6356224,0.6655915,HARSH_BRAKING
1774595573288,39.973526,3.876929,-3.8290033,1.5957859,0.66358507,NORMAL
1774595574310,38.312134,1.3546191,-1.7881374,0.7079437,0.44370633,NORMAL
1774595575334,36.580902,9.051035,-5.4519415,2.8954897,1.1171191,HARSH_ACCELERATION
1774595576360,34.735764,5.650866,-5.4834485,2.7839363,0.74739623,NORMAL
1774595577374,34.723015,1.6968445,-1.6767037,1.0996561,0.28161913,NORMAL
1774595578396,36.68813,4.8057547,-3.4085443,1.6341672,0.64450115,NORMAL
1774595579434,38.29801,4.5829096,-2.7698493,2.111999,0.4897868,NORMAL
1774595580461,40.714626,1.6564913,-1.3666877,0.8195744,0.16808516,NORMAL
1774595581473,42.325554,5.7164235,-3.9015248,1.8726479,0.30818048,NORMAL
1774595582492,42.287643,5.710594,-5.2239585,2.3054152,0.8439224,UNSTABLE_RIDE
1774595583524,40.691544,3.1985378,-2.3762763,1.742517,0.54548955,NORMAL
1774595584556,38.66169,5.301901,-2.1218996,1.9591228,0.3400451,NORMAL
1774595585573,34.51624,4.6804314,-3.2211864,2.1935904,0.4261182,NORMAL
1774595586586,31.470417,4.6465487,-3.3391733,2.1483054,0.33301365,NORMAL
1774595587601,24.719204,1.7612982,-2.5017116,1.2683842,0.2412866,NORMAL
1774595588617,18.02299,1.2147213,-0.9389383,0.43636665,0.24004178,NORMAL
1774595589631,14.016351,0.68068755,-0.31611785,0.26821056,0.11580763,NORMAL
1774595590642,12.045573,0.33569568,-0.61852807,0.20693684,0.05855377,NORMAL
1774595632516,1.8744395,0.2766857,-0.30174497,0.12410486,0.0358647,NORMAL
1774595633543,1.1246637,0.28535008,-0.28625226,0.13547793,0.026418356,NORMAL
1774595634545,0.67479825,0.2609072,-0.6342139,0.11767685,0.10517994,NORMAL
1774595635575,0.67479825,1.8094566,-0.701229,0.48485398,0.23402908,NORMAL
1774595636597,0.67479825,1.2948159,-1.3796678,0.43424204,0.35649627,NORMAL
1774595637617,0.67479825,1.3729877,-1.3109924,0.5399868,0.28109315,NORMAL
1774595638642,5.1385846,1.4744949,-1.861293,0.70219296,0.1805656,NORMAL
1774595639665,10.958026,1.771362,-1.9368496,1.430405,0.27020675,NORMAL
1774595640696,14.863599,3.0098493,-2.08126,1.4939442,0.24579042,NORMAL
1774595641706,18.234032,1.7500421,-1.457297,0.7295468,0.14823872,NORMAL
1774595642732,21.319101,2.1682336,-2.3916638,1.5115987,0.23334964,NORMAL
1774595643758,24.079382,1.227275,-4.289203,1.8936325,0.36050907,NORMAL
1774595644768,26.95713,1.4265617,-0.7807025,0.81366515,0.3127834,NORMAL
1774595645769,29.019077,2.7051632,-2.9960427,1.472617,0.40909,NORMAL
1774595646809,30.731447,4.1204014,-2.9428174,1.9586763,0.53734607,NORMAL
1774595647824,31.384468,3.3785589,-2.9494398,1.5459538,0.2638691,NORMAL
1774595648842,31.157082,2.2254293,-1.6298699,1.049452,0.18728329,NORMAL
1774595649879,31.49585,2.2220395,-3.0153117,1.8663551,0.31384063,NORMAL
1774595650898,32.10231,1.679772,-0.94522,0.9484271,0.16713475,NORMAL
1774595651922,32.98459,1.9973965,-2.1887307,0.8905662,0.17678502,NORMAL
1774595652938,32.636375,2.7632315,-2.9534585,1.4369122,0.2806514,NORMAL
1774595653937,32.369026,5.695818,-4.273785,1.7400514,0.4964782,NORMAL
1774595654961,32.770218,4.1900816,-5.6174035,2.0007749,0.47288492,NORMAL
1774595655985,33.010933,5.253157,-0.8741513,1.7873842,0.4172459,NORMAL
1774595657005,32.78096,5.9132075,-2.8293722,1.9357363,0.5640544,NORMAL
1774595658014,32.786976,4.115096,-4.644682,1.9240664,0.54539293,NORMAL
1774595659034,33.308987,5.271912,-4.3438225,1.5032942,0.49496704,NORMAL
1774595660055,33.535793,3.4508557,-2.6213498,1.4991958,0.34248576,NORMAL
1774595661089,33.383877,1.5553665,-1.4685168,0.71528584,0.19999507,NORMAL
1774595662103,33.07673,4.7892423,-3.3298254,1.8363917,0.33183032,NORMAL
1774595663117,32.61884,4.7757483,-6.3448877,1.9974465,0.47116166,NORMAL
1774595664129,32.041702,3.3137474,-3.3337638,2.0422084,0.5269055,NORMAL
1774595665153,31.39302,2.3486047,-6.6131263,1.6304973,0.42275885,HARSH_BRAKING
1774595666182,30.773415,2.5961678,-4.9786534,1.784161,0.3352374,NORMAL
1774595667213,30.21445,3.5307612,-3.1815991,1.5744942,0.20750342,NORMAL
1774595668235,29.346272,4.790127,-2.836647,1.6678348,0.24904804,NORMAL
1774595669260,28.378963,2.1249564,-2.5364652,1.5998832,0.23483774,NORMAL
1774595670282,28.100979,1.9586145,-2.8002744,1.117534,0.15410651,NORMAL
1774595671314,28.322989,1.7895291,-2.903989,1.6324556,0.21213177,NORMAL
1774595672342,28.945793,2.7532685,-3.1456156,1.774171,0.26445264,NORMAL
1774595673353,29.722677,3.4960063,-2.781904,1.7267538,0.26608086,NORMAL
1774595674362,30.001606,2.164323,-1.9450568,1.4700866,0.22183356,NORMAL
1774595675386,29.578564,4.6452217,-6.2807064,1.9254745,0.23676006,NORMAL
1774595676386,28.46074,4.6336493,-4.939969,2.2009017,0.39215118,UNSTABLE_RIDE
1774595677406,26.911644,2.5004277,-5.7577353,1.3410841,0.23326162,NORMAL
1774595678426,25.089388,2.4894874,-4.508857,1.7170248,0.29534438,NORMAL
1774595679448,22.512833,0.70465356,-1.151127,0.5451119,0.21394584,NORMAL
1774595680461,19.6709,1.0008173,-2.267057,0.77036107,0.41434243,NORMAL
1774595681468,17.202541,1.3227814,-1.2357216,0.6081895,0.56284726,NORMAL
1774595682470,15.908726,0.92684877,-1.2428775,0.6142867,0.39186585,NORMAL
1774595683492,16.716434,0.99037236,-1.6565995,0.5794506,0.21586661,NORMAL
1774595684534,18.626661,0.66928434,-1.0052867,0.446959,0.21385932,NORMAL
1774595685551,19.643196,1.3535633,-1.0295084,0.5616987,0.29425052,NORMAL
1774595686557,20.469118,5.0992193,-2.7918544,1.4590207,0.36638057,NORMAL
1774595687578,20.590271,4.28813,-3.0258331,1.5418258,0.33763617,NORMAL
1774595688616,22.189363,1.7251942,-1.4204702,0.702452,0.15074378,NORMAL
1774595689641,25.265617,2.390779,-1.8569949,0.7431885,0.16968593,NORMAL
1774595690649,28.983372,1.4371219,-2.1317863,0.6885542,0.13995263,NORMAL
1774595691662,31.962824,1.2085513,-0.9030111,0.6111034,0.13811763,NORMAL
1774595692685,35.420895,0.46129778,-1.195116,0.6599274,0.1437673,NORMAL
1774595693705,38.518135,1.7235535,-1.0023865,0.7604472,0.16754355,NORMAL
1774595694736,40.83728,2.00333,-1.1450645,0.87181884,0.17932397,NORMAL
1774595695772,43.323166,1.4634665,-1.5178497,0.72946906,0.1471161,NORMAL
1774595696788,45.3331,1.5654194,-1.8378544,0.87456614,0.13185176,NORMAL
1774595697802,46.06386,1.1898143,-1.6067579,0.6585355,0.12747674,NORMAL
1774595698842,45.60952,2.0798874,-1.591012,0.80574715,0.16154556,NORMAL
1774595699866,44.832912,1.0090421,-1.206747,0.9554644,0.13543205,NORMAL
1774595700898,44.53975,2.3356578,-1.1622735,0.9463156,0.12130741,NORMAL
1774595701924,43.874252,1.820898,-1.2431003,0.686447,0.12098391,NORMAL
1774595702948,43.31655,1.9403158,-3.3213258,1.5215333,0.22524948,NORMAL
1774595703956,41.2922,1.9378378,-3.3520408,1.5122241,0.20991397,NORMAL
1774595704992,39.89532,1.1356617,-0.97973883,0.71162194,0.09815661,NORMAL
1774595706022,38.380394,0.9624878,-1.9742893,0.7390776,0.09972465,NORMAL
1774595707054,35.973835,1.5026764,-2.8562114,1.1309831,0.14192246,NORMAL
1774595708075,31.6067,5.1017065,-1.301668,1.5407226,0.2836972,NORMAL
1774595709109,27.604021,3.7618377,-1.8106744,1.8476335,0.40274486,NORMAL
1774595710134,25.461613,1.9087436,-1.2697089,0.9396358,0.19130261,NORMAL
1774595711165,25.371368,2.767705,-2.962071,1.1729126,0.27784732,NORMAL
1774595712184,26.699621,2.7356696,-3.1002414,1.1339802,0.32558435,NORMAL
1774595713185,28.475773,1.7077297,-1.3451452,0.86571395,0.2308313,NORMAL
1774595714196,30.218264,2.5628366,-3.0658994,1.231341,0.25014976,NORMAL
1774595715236,32.25736,2.620031,-2.979022,1.3522656,0.29387042,NORMAL
1774595716244,34.460014,1.3770403,-1.5479021,1.0556592,0.25618184,NORMAL
1774595717271,36.78961,1.6519333,-1.6337137,0.91190296,0.26197612,NORMAL
1774595718291,39.13777,1.2005107,-1.7748998,0.9081844,0.23002426,NORMAL
1774595719308,41.021866,1.6538104,-1.3310536,0.7283976,0.14882223,NORMAL
1774595720325,42.49792,1.0066447,-2.2250333,0.58315915,0.10701608,NORMAL
1774595721349,43.556355,1.566031,-0.7839745,0.620051,0.1099732,NORMAL
1774595722374,44.162613,1.6272721,-0.9810364,0.8235931,0.12686068,NORMAL
1774595723387,44.195168,1.196934,-1.5601268,0.82992166,0.12197751,NORMAL
1774595724405,43.5091,2.0873246,-0.9209275,0.6434318,0.13308184,NORMAL
1774595725422,42.276665,1.4945014,-1.4467689,0.75698906,0.124753326,NORMAL
1774595726445,40.9036,3.4918613,-3.4377236,1.2084094,0.21015695,NORMAL
1774595727482,40.10856,1.8382032,-2.4321313,1.0804672,0.20296882,NORMAL
1774595728506,39.098736,1.9066889,-5.5449038,1.2283859,0.22657986,NORMAL
1774595729529,38.40644,3.254014,-4.0842533,1.6695447,0.30989772,NORMAL
1774595730562,36.320667,3.5442092,-7.2265162,2.1680713,0.44427863,HARSH_BRAKING
1774595731586,32.6356,4.7875643,-5.4984975,2.267676,0.44841817,NORMAL
1774595732598,29.63256,2.4143047,-2.4674172,1.1634401,0.26931342,NORMAL
1774595733632,27.787537,2.0712304,-1.6002725,0.87552637,0.21504879,NORMAL
1774595734660,26.363724,3.2157996,-1.5768505,1.0939164,0.1735668,NORMAL
1774595735690,26.531834,2.6079273,-1.8175973,1.1972889,0.18049602,NORMAL
1774595736717,27.7415,2.36985,-1.1523213,0.8725223,0.2127569,NORMAL
1774595737740,28.510502,1.435083,-1.5148126,0.98037875,0.28031075,NORMAL
1774595738754,29.778301,1.3438913,-1.3120327,0.81160414,0.22463249,NORMAL
1774595739777,31.96458,1.4372873,-1.321236,0.70819825,0.31727704,NORMAL
1774595740789,34.75955,1.3731744,-1.5313897,0.89577305,0.27787527,NORMAL
1774595741824,37.55973,2.0207396,-1.0815264,0.81340796,0.19825383,NORMAL
1774595742861,39.916637,1.2486665,-1.3583045,0.6476647,0.12645166,NORMAL
1774595743885,41.647583,1.0447632,-1.7561742,0.67863417,0.123309486,NORMAL
1774595744909,42.398148,2.5875857,-1.5965251,0.9483645,0.14371428,NORMAL
1774595745949,37.266537,5.0736804,-3.2629323,2.100389,0.26847538,NORMAL
1774595746952,32.29592,2.5411448,-2.8665097,1.6495794,0.2916393,NORMAL
1774595747981,28.478355,1.0058833,-1.2751942,0.8758719,0.16136369,NORMAL
1774595749004,24.935013,0.64778686,-1.2969365,0.61758024,0.14153317,NORMAL
1774595750019,21.109808,0.7053124,-1.1940658,0.62539506,0.38023642,NORMAL
1774595751050,17.734684,3.1240735,-2.8878,1.1538463,0.4439066,NORMAL
1774595752067,15.061611,2.7053697,-3.586336,1.2129098,0.47837102,NORMAL
1774595753095,12.896168,1.082651,-1.5437456,0.78179246,0.519109,NORMAL
1774595754100,12.518501,1.3567477,-1.2996964,0.71980345,0.4717277,NORMAL
1774595755122,12.781502,1.3750112,-1.0050963,0.48949677,0.33625528,NORMAL
1774595756152,12.204902,1.1445929,-1.1009035,0.46754938,0.47643837,NORMAL
1774595757169,10.966141,0.6566085,-1.1799884,0.36095512,0.8776872,NORMAL
1774595758176,8.768484,1.277853,-1.5252098,0.4768136,0.6914272,NORMAL
1774595759201,8.126691,1.8737526,-0.9931519,0.4301476,0.45679906,NORMAL
1774595760224,6.704815,1.0510718,-0.8147151,0.37462714,0.27753362,NORMAL
1774595761247,4.4116893,0.40677696,-0.32035744,0.18978837,0.16690616,NORMAL
1774595762270,2.6470137,0.11750837,-0.1970886,0.10941752,0.04479237,NORMAL
1774595926404,0.0,1.543384,-0.69732225,0.4230418,0.14311366,NORMAL
1774595927417,1.4255999,1.151938,-1.5579996,0.71208245,0.42075145,NORMAL
1774595928426,3.00096,4.456648,-2.6193042,1.2518575,0.6921449,NORMAL
1774595929435,6.250176,2.449296,-1.9429626,0.9562847,0.47840017,NORMAL
1774595930438,10.863706,2.2779171,-0.791925,0.69428515,0.20494203,NORMAL
1774595931455,14.251023,1.3339982,-0.88880175,0.4976002,0.116362445,NORMAL
1774595932458,20.056213,2.4907894,-1.1385425,0.74170727,0.13291587,NORMAL
1774595933465,23.236929,0.9235016,-1.7415066,0.83708316,0.15239893,NORMAL
1774595934490,27.794958,1.1590258,-2.0257416,0.621744,0.14778337,NORMAL
1774595935510,31.163376,1.1760812,-2.2120898,0.78307843,0.15244576,NORMAL
1774595936541,32.694828,0.9428035,-1.452724,0.91714406,0.14333534,NORMAL
1774595937552,34.477695,0.9154576,-1.0812119,0.9354995,0.11946506,NORMAL
1774595938587,35.37462,0.887349,-0.97008514,0.6661895,0.12184056,NORMAL
1774595939586,35.68237,1.2419769,-1.186735,0.88721305,0.1393793,NORMAL
1774595940619,34.77262,4.9601817,-3.3715074,2.04805,0.23763597,NORMAL
1774595941644,31.389973,4.03465,-4.302398,1.974145,0.36674327,NORMAL
1774595942665,28.841984,4.136139,-4.141769,1.6429386,0.36250728,NORMAL
1774595943693,29.66039,1.7878942,-2.0198164,1.2021539,0.26939946,NORMAL
1774595944713,31.620235,2.1308737,-2.3245196,0.95676327,0.3376235,NORMAL
1774595945737,33.30014,1.9260892,-2.3788943,0.84147054,0.25221708,NORMAL
1774595946756,35.604088,2.2494287,-1.58054,0.74091434,0.16800742,NORMAL
1774595947757,37.692055,1.7481633,-1.533621,0.8727415,0.2843313,NORMAL
1774595948776,39.348034,1.7193203,-1.8845139,0.90084726,0.36424428,NORMAL
1774595949791,41.421623,2.749342,-1.6808473,1.1671946,0.2584266,NORMAL
1774595950797,43.572975,2.7649431,-1.7220514,1.2639729,0.18157957,NORMAL
1774595951831,45.641388,1.6911972,-1.4623642,1.0259788,0.13972624,NORMAL
1774595952854,47.112835,1.6626918,-1.4475995,1.0492948,0.13499652,NORMAL
1774595953868,48.0101,2.589592,-1.4336284,1.1807114,0.14059193,NORMAL
1774595954875,48.39006,1.7705289,-1.7104447,0.82701266,0.14105158,NORMAL
1774595955910,48.40204,1.8230044,-1.511982,0.655888,0.12530802,NORMAL
1774595956934,47.250015,1.787362,-1.6342741,0.78482205,0.123938404,NORMAL
1774595957954,45.90361,2.3162813,-1.6840503,0.8313857,0.12170482,NORMAL
1774595958980,44.202965,1.335692,-1.418651,0.7683876,0.11689451,NORMAL
1774595960014,41.90098,2.828653,-1.1425359,0.9163847,0.1260234,NORMAL
1774595961024,38.662193,6.200124,-1.190111,1.3995752,0.14719486,NORMAL
1774595962040,34.256516,2.3911645,-5.195945,1.9724889,0.28880763,NORMAL
1774595963055,30.216309,2.6714382,-5.1166606,2.3710828,0.40632278,NORMAL
1774595964067,27.633785,1.1778543,-1.1513723,0.70712245,0.14094448,NORMAL
1774595965089,26.689072,1.5993907,-1.419503,0.7728237,0.18280677,NORMAL
1774595966094,26.050243,2.774312,-2.487496,1.6690061,0.24275865,NORMAL
1774595967124,27.063747,3.0980842,-1.9783838,1.515117,0.3495975,NORMAL
1774595968136,29.169449,2.549482,-1.4813708,1.0881455,0.26725972,NORMAL
1774595969147,30.13047,1.886225,-0.9973271,0.92397857,0.17867784,NORMAL
1774595970166,30.015884,1.5785968,-0.92411697,0.99911493,0.16168514,NORMAL
1774595971195,30.206331,1.2119763,-1.4535503,0.7751134,0.15703462,NORMAL
1774595972221,31.1558,1.2137212,-1.0212216,0.6367252,0.13581064,NORMAL
1774595973224,32.77668,1.2344179,-1.0706317,0.66681343,0.1617845,NORMAL
1774595974220,34.757206,2.2169936,-1.0650477,0.61749274,0.16760392,NORMAL
1774595975254,36.982323,1.2524911,-1.0153356,0.62824196,0.15612492,NORMAL
1774595976266,39.454994,1.7168849,-1.3579307,0.982763,0.18590063,NORMAL
1774595977285,42.032997,1.206639,-1.8083589,0.6354817,0.15887497,NORMAL
1774595978293,42.499798,1.4867699,-3.8734674,1.7956055,0.15190236,NORMAL
1774595979316,40.21668,2.3697453,-3.8030841,1.8607899,0.2028154,NORMAL
1774595980356,36.15401,4.1242905,-7.0517335,2.2228727,0.45858175,NORMAL
1774595981381,33.29881,3.115677,-8.191769,2.1181698,0.2638776,NORMAL
1774595982402,32.190487,3.2267685,-1.5237505,0.9022974,0.15277426,NORMAL
1774595983401,32.57669,2.0133889,-1.6474602,0.92865884,0.15075321,NORMAL
1774595984431,34.219612,0.9336819,-1.0841621,0.7322349,0.14968178,NORMAL
1774595985453,36.77497,1.3335755,-0.7986705,0.73319745,0.13712703,NORMAL
1774595986462,39.66178,1.4782588,-1.1381202,0.74538493,0.13676654,NORMAL
1774595987476,41.624268,1.2884518,-1.1037234,0.7447308,0.1427258,NORMAL
1774595988501,43.70896,1.2540041,-1.0713202,0.73414445,0.17882809,NORMAL
1774595989504,46.097378,1.3317525,-1.4777377,0.7605914,0.1753958,NORMAL
1774595990538,48.33683,1.6379771,-1.5041722,1.2697172,0.17637399,NORMAL
1774595991572,48.024498,2.4034498,-1.4154866,1.4305997,0.22993617,NORMAL
1774595992587,44.6835,1.6674322,-2.3654044,1.0229627,0.26151997,NORMAL
1774595993612,42.5637,1.2735169,-1.0214428,0.56843555,0.26573277,NORMAL
1774595994644,42.24222,1.7359394,-4.338916,0.82479495,0.3040918,NORMAL
1774595995670,43.086136,2.12805,-2.001318,0.83623075,0.27335405,NORMAL
1774595996699,44.06768,1.3717965,-1.4235392,0.77809155,0.24371696,NORMAL
1774595997711,46.312607,1.073951,-1.4564389,0.8096844,0.17658736,NORMAL
1774595998745,47.270763,1.0776869,-2.4487739,0.6206506,0.1058219,NORMAL
1774595999771,46.83766,1.2325934,-1.6169989,0.8363041,0.115950204,NORMAL
1774596000804,45.613,1.3453032,-1.4782848,0.8395303,0.13570306,NORMAL
1774596001824,43.308598,2.784637,-0.926123,0.66595316,0.1290397,NORMAL
1774596002837,40.71636,2.6468425,-2.5573196,1.1764475,0.24460657,NORMAL
1774596003859,39.449017,2.5753546,-2.0615363,1.1655982,0.27587622,NORMAL
1774596004868,39.999012,1.1603535,-1.3168113,0.7867619,0.17648938,NORMAL
1774596005878,41.71141,0.73739755,-1.3420242,0.6464656,0.1704998,NORMAL
1774596006911,43.862045,1.3442827,-1.0736387,0.6512755,0.12876461,NORMAL
1774596007934,44.93306,1.1776196,-1.1682706,0.69111484,0.14808138,NORMAL
1774596008946,43.303837,0.90135986,-1.5010889,0.92218417,0.16643013,NORMAL
1774596009964,40.267105,2.2003665,-1.909312,1.3345917,0.1747238,NORMAL
1774596010977,36.169865,1.1574631,-1.9393852,1.3171271,0.14583032,NORMAL
1774596011992,31.925919,0.7768361,-1.3521756,0.61041063,0.2047786,NORMAL
1774596013004,28.976353,1.3741156,-3.1999032,1.1483076,0.38603097,NORMAL
1774596014015,28.185814,2.123166,-3.6133044,1.5259799,0.42120937,NORMAL
1774596015039,28.762688,0.71453226,-1.3091079,0.86105657,0.21440239,NORMAL
1774596016064,29.598413,1.460841,-1.6180861,1.0188025,0.16505753,NORMAL
1774596017087,31.13665,1.4028732,-0.9774889,0.69062984,0.11368942,NORMAL
1774596018114,32.63559,1.5893577,-0.88880026,0.79578245,0.12720862,NORMAL
1774596019160,34.283752,1.3301028,-1.2966706,0.71862483,0.12582283,NORMAL
1774596020171,35.48865,1.1823347,-3.2836323,0.739657,0.12983654,NORMAL
1774596021185,36.12519,1.1212504,-2.1578643,0.848716,0.13024378,NORMAL
1774596022213,35.599915,0.68000585,-0.5198027,0.4994872,0.16482319,NORMAL
1774596023248,34.39195,0.9583664,-1.3851678,0.47967932,0.26844543,NORMAL
1774596024278,33.29277,1.2359887,-1.1713197,0.8070867,0.14394201,NORMAL
1774596025305,32.388462,1.5077772,-1.1183057,0.6458581,0.1068386,NORMAL
1774596026311,31.255478,1.114243,-1.0863687,0.67843086,0.14583959,NORMAL
1774596027350,29.927689,1.3046777,-1.1209006,0.66419786,0.30200478,NORMAL
1774596028370,28.353413,1.0931003,-1.376836,0.7222383,0.35275123,NORMAL
1774596029418,26.962448,9.8661585,-2.5984085,1.5033951,0.32370427,UNSTABLE_RIDE
1774596030407,25.551868,3.1575441,-2.5195904,1.9124973,0.41961056,NORMAL
1774596031415,24.23032,3.8408356,-3.5446963,1.7382817,0.35160854,NORMAL
1774596032433,23.221394,1.2811952,-3.6910582,1.476641,0.21496814,NORMAL
1774596033453,22.356836,1.8226819,-3.356272,1.2902707,0.23597844,NORMAL
1774596034475,21.334103,0.9125848,-1.4052386,0.48106232,0.27217847,NORMAL
1774596035496,19.51086,3.2791357,-3.2032988,1.8180135,0.45089096,NORMAL
1774596036496,16.789717,1.0811207,-3.091528,1.6907101,0.5405794,UNSTABLE_RIDE
